"video_id","video_title","comment_author","comment_text"
"h2MlS09KJP4","Could we create dark matter? - Rolf Landua","@Xtreme808machine","thanks!!!!"
"h2MlS09KJP4","Could we create dark matter? - Rolf Landua","@omegakhan5123","The fact that we live in 3 dimensional world we lose our knowledge further than that ..."
"h2MlS09KJP4","Could we create dark matter? - Rolf Landua","@aysegocer3308","❤"
"h2MlS09KJP4","Could we create dark matter? - Rolf Landua","@jlyaaburnee","i hope we’re all riding on a turtle"
"h2MlS09KJP4","Could we create dark matter? - Rolf Landua","@Jschmuck8987","The sensors can’t actually detect what they’re looking for."
"h2MlS09KJP4","Could we create dark matter? - Rolf Landua","@Clickbated_Axolotl","jump in a particle colider"
"h2MlS09KJP4","Could we create dark matter? - Rolf Landua","@jeffreysokal7264","Ridiculous question since we don't know what dark matter is."
"h2MlS09KJP4","Could we create dark matter? - Rolf Landua","@Graphomite","TED went *hard* on this animation. What'd they do, hire like 20 different graphic artists/animators for this one?"
"h2MlS09KJP4","Could we create dark matter? - Rolf Landua","@rohitchindarkar7655","Please correct me if I am wrong... The only source of existence of Dark Matter is Theory of Relativity..... We are 100% sure that this theory is not perfect....it breaks down in some places.... So why are we putting so much efforts in finding something for which source is not that reliable.... Like Newtons theory didn't work for Orbit of Mercury because of high gravity.... Relativity might not be working at Galaxy level..... because of high gravity"
"h2MlS09KJP4","Could we create dark matter? - Rolf Landua","@posthocprior","When I was getting my Phd in applied math, I spent a lot of time studying anomaly detection. I couldn't have predicted that it would be so useful that it would be the basis of how to predict a physics mystery that could upend the standard model."
"h2MlS09KJP4","Could we create dark matter? - Rolf Landua","@azadgardi3102","Even though I am twelve-year-old kid i have to much intelligence literally i am the only one in my mother and father's bloodline who nows to much"
"h2MlS09KJP4","Could we create dark matter? - Rolf Landua","@shinjipascal862","Thanks"
"h2MlS09KJP4","Could we create dark matter? - Rolf Landua","@besmart2350","it's fascinating that these scientific facilities get financed and built even though science became too hard to understand for politicians and voters"
"h2MlS09KJP4","Could we create dark matter? - Rolf Landua","@NityaKrishnaDas926","HARE KRISHNA HARE KRISHNA KRISHNA KRISHNA HARE HARE HARE RAM HARE RAM RAM RAM HARE HARE"
"h2MlS09KJP4","Could we create dark matter? - Rolf Landua","@zzzzzz388","Your gravity is being sent overhead to hold you so  Down. . The other planets are too big to hold so it pushes the planet away"
"h2MlS09KJP4","Could we create dark matter? - Rolf Landua","@darkmatter200","dark matter of univers: sup!  dark matter of kirby games/lore : hello all"
"h2MlS09KJP4","Could we create dark matter? - Rolf Landua","@danielmadera1144","Could dark matter be higg bosons bound to some force carrier?"
"h2MlS09KJP4","Could we create dark matter? - Rolf Landua","@yogotti1670","seems like a giant waste of time lol"
"h2MlS09KJP4","Could we create dark matter? - Rolf Landua","@irfanhasanswarna5798","❤💌"
"h2MlS09KJP4","Could we create dark matter? - Rolf Landua","@irfanhasanswarna5798","I love this video."
"h2MlS09KJP4","Could we create dark matter? - Rolf Landua","@StarBoundFables","Thank you wonderful people from around the world who make these amazing Ted-Ed videos 😄 Y'all are incredible! 🙏🏽 These vids are some of my favourite forms of edutainment ❤"
"h2MlS09KJP4","Could we create dark matter? - Rolf Landua","@darkfire8865","It's actually very easy, you just need 1 noospheric orb and 5 magnetised ferrite. There you go, you got dark matter."
"h2MlS09KJP4","Could we create dark matter? - Rolf Landua","@sudarsanp1503","whatever you are doing could be pathbreaking ! Because you are giving the opportunity to learn things that are less accessible to people !! The opportunity could give rise to a new pathbreaking theory or concept ! For free ! This makes me feel too responsible to make use of this to the fullest ! Thank you so much!! Tons of gratitude from my side!"
"h2MlS09KJP4","Could we create dark matter? - Rolf Landua","@charisma1857","this is the best animated video i’ve seen by ted ed"
"h2MlS09KJP4","Could we create dark matter? - Rolf Landua","@teainnit27","Average person who doesn't watch ted ed: i m dum Average ted ed viewer: i am smart The person narating these videos: billion times smarter than Einstein."
"h2MlS09KJP4","Could we create dark matter? - Rolf Landua","@Zakato01","That's not dark matter but in the end it's the mythical Atlas lifting not only the sky but the whole universe."
"h2MlS09KJP4","Could we create dark matter? - Rolf Landua","@raidenpainn1561","so... basically the particle accelerator is just a glorified gacha game. I have a friend who has good luck in these types of games, let him work there!"
"h2MlS09KJP4","Could we create dark matter? - Rolf Landua","@mrrp405","What a genius presentation"
"h2MlS09KJP4","Could we create dark matter? - Rolf Landua","@felixbrinkel4843","How can particles be created out of the energy in the collision? Is it like photosynthesis where different opponents come together and creat new stuff? Please answer"
"h2MlS09KJP4","Could we create dark matter? - Rolf Landua","@ishantk.4023","Ted Ed makes some of the most boring topics soo interesting!"
"h2MlS09KJP4","Could we create dark matter? - Rolf Landua","@hm-uq6mc","I hate it when some random turtles snatch our universe"
"h2MlS09KJP4","Could we create dark matter? - Rolf Landua","@philipbenson4099","I create dark matter everyday"
"h2MlS09KJP4","Could we create dark matter? - Rolf Landua","@EmeraldView","Haven't watched The answer is No   And no we don't KNOW it's out there"
"h2MlS09KJP4","Could we create dark matter? - Rolf Landua","@mikedoan7808","Vacuum occurs in...... a confined space"
"h2MlS09KJP4","Could we create dark matter? - Rolf Landua","@judechristychristian1906","🤣🤣🤣then you should observe the photon, no one can observe a photon alone as a single or double 😂 , so these theoretical shits are fluke madness and to be Precise misconception 💯💯"
"h2MlS09KJP4","Could we create dark matter? - Rolf Landua","@percival1137","You can't find it...because it does not exist...your math is wrong...you just won't admit it....tisktisk."
"h2MlS09KJP4","Could we create dark matter? - Rolf Landua","@chrisbrown5700","Fantastic animation!!!!!!!!! So charming"
"h2MlS09KJP4","Could we create dark matter? - Rolf Landua","@rubiks6","Cool! I have a pet Hermann's turtle. His name is Atlas because he holds up the world🐢🌎"
"h2MlS09KJP4","Could we create dark matter? - Rolf Landua","@BunsyGamer","just get a netherite pickaxe duh"
"h2MlS09KJP4","Could we create dark matter? - Rolf Landua","@STUPIDMOSTOFTHETIME","I love how qrauks are represented by ducks-"
"h2MlS09KJP4","Could we create dark matter? - Rolf Landua","@TDYT103","2021 Nov 30"
"h2MlS09KJP4","Could we create dark matter? - Rolf Landua","@denisemolina8078","I just saw Turtles of time at the end"
"h2MlS09KJP4","Could we create dark matter? - Rolf Landua","@grafox8797","blarg"
"h2MlS09KJP4","Could we create dark matter? - Rolf Landua","@leynoli_4493","gj but dark matter is a hoax, that no one can still resolve, because they calculate wrong :)"
"PbmJkMhmrVI","dark matter is not a theory","@robertcanup4473","The properties of Dark Matter sound like Dineutronium. That is, two neutrons bound together by electron exchange between the two of them. It would be invisible, it would pass through regular matter, it would have a mass of ~ 2 AU and it wouldn't even react with nuclei like individual neutrons do. Experimentally one could try to find Dineutronium by cooling free neutrons down and trying to detect missing neutrons, while measuring the neutron decays."
"PbmJkMhmrVI","dark matter is not a theory","@jake7375","My girlfriend called the shape of my new glasses nerdy. I objected this claim of course but I have just come to understand my glasses are in fact nerdy."
"PbmJkMhmrVI","dark matter is not a theory","@badgerbrry","Well, it's not a Law so its either a theory or an idea...nothing has been proven! So what do you think it is???  Talking about it doesnt make it a law."
